Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Category,City,State,Postal Code,Region
188,CA-2017-157000,7/16/2017,7/22/2017,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Office Supplies,Grand Prairie,Texas,75051,Central
189,CA-2017-157000,7/16/2017,7/22/2017,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Office Supplies,Grand Prairie,Texas,75051,Central
190,CA-2016-102281,10/12/2016,10/14/2016,First Class,MP-17470,Mark Packer,Home Office,United States,Furniture,New York City,New York,10035,East
191,CA-2016-102281,10/12/2016,10/14/2016,First Class,MP-17470,Mark Packer,Home Office,United States,Technology,New York City,New York,10035,East
192,CA-2016-102281,10/12/2016,10/14/2016,First Class,MP-17470,Mark Packer,Home Office,United States,Office Supplies,New York City,New York,10035,East
193,CA-2016-102281,10/12/2016,10/14/2016,First Class,MP-17470,Mark Packer,Home Office,United States,Furniture,New York City,New York,10035,East
194,CA-2016-102281,10/12/2016,10/14/2016,First Class,MP-17470,Mark Packer,Home Office,United States,Office Supplies,New York City,New York,10035,East
195,CA-2016-131457,10/31/2016,11/6/2016,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Office Supplies,Redlands,California,92374,West
196,CA-2015-140004,3/21/2015,3/25/2015,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Office Supplies,Hamilton,Ohio,45011,East
197,CA-2015-140004,3/21/2015,3/25/2015,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Office Supplies,Hamilton,Ohio,45011,East
198,CA-2018-107720,11/6/2018,11/13/2018,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Office Supplies,Westfield,New Jersey,7090,East
199,US-2018-124303,7/6/2018,7/13/2018,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Office Supplies,Philadelphia,Pennsylvania,19120,East
200,US-2018-124303,7/6/2018,7/13/2018,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Office Supplies,Philadelphia,Pennsylvania,19120,East
201,CA-2018-105074,6/24/2018,6/29/2018,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Office Supplies,Akron,Ohio,44312,East
202,CA-2015-133690,8/3/2015,8/5/2015,First Class,BS-11755,Bruce Stewart,Consumer,United States,Furniture,Denver,Colorado,80219,West
203,CA-2015-133690,8/3/2015,8/5/2015,First Class,BS-11755,Bruce Stewart,Consumer,United States,Office Supplies,Denver,Colorado,80219,West
204,US-2018-116701,12/17/2018,12/21/2018,Second Class,LC-17140,Logan Currie,Consumer,United States,Office Supplies,Dallas,Texas,75220,Central
205,CA-2018-126382,6/3/2018,6/7/2018,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Furniture,Franklin,Tennessee,37064,South
206,CA-2018-108329,12/9/2018,12/14/2018,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Technology,Whittier,California,90604,West
207,CA-2018-135860,12/1/2018,12/7/2018,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Office Supplies,Saginaw,Michigan,48601,Central
208,CA-2018-135860,12/1/2018,12/7/2018,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Technology,Saginaw,Michigan,48601,Central
209,CA-2018-135860,12/1/2018,12/7/2018,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Office Supplies,Saginaw,Michigan,48601,Central
210,CA-2018-135860,12/1/2018,12/7/2018,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Office Supplies,Saginaw,Michigan,48601,Central
211,CA-2018-135860,12/1/2018,12/7/2018,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Office Supplies,Saginaw,Michigan,48601,Central
212,CA-2016-101007,2/9/2016,2/13/2016,Second Class,MS-17980,Michael Stewart,Corporate,United States,Technology,Dallas,Texas,75220,Central
213,CA-2016-146262,1/2/2016,1/9/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Office Supplies,Medina,Ohio,44256,East
214,CA-2016-146262,1/2/2016,1/9/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Furniture,Medina,Ohio,44256,East
215,CA-2016-146262,1/2/2016,1/9/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Technology,Medina,Ohio,44256,East
216,CA-2016-146262,1/2/2016,1/9/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Technology,Medina,Ohio,44256,East
217,CA-2016-146262,1/2/2016,1/9/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Technology,Medina,Ohio,44256,East
218,CA-2017-130162,10/28/2017,11/1/2017,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Office Supplies,Los Angeles,California,90032,West
219,CA-2017-130162,10/28/2017,11/1/2017,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Technology,Los Angeles,California,90032,West
220,CA-2016-169397,12/24/2016,12/27/2016,First Class,JB-15925,Joni Blumstein,Consumer,United States,Office Supplies,Dublin,Ohio,43017,East
221,CA-2016-169397,12/24/2016,12/27/2016,First Class,JB-15925,Joni Blumstein,Consumer,United States,Office Supplies,Dublin,Ohio,43017,East
222,CA-2016-169397,12/24/2016,12/27/2016,First Class,JB-15925,Joni Blumstein,Consumer,United States,Office Supplies,Dublin,Ohio,43017,East
223,CA-2016-169397,12/24/2016,12/27/2016,First Class,JB-15925,Joni Blumstein,Consumer,United States,Furniture,Dublin,Ohio,43017,East
224,CA-2016-169397,12/24/2016,12/27/2016,First Class,JB-15925,Joni Blumstein,Consumer,United States,Technology,Dublin,Ohio,43017,East
225,CA-2016-169397,12/24/2016,12/27/2016,First Class,JB-15925,Joni Blumstein,Consumer,United States,Office Supplies,Dublin,Ohio,43017,East
226,CA-2016-163055,8/9/2016,8/16/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Office Supplies,Detroit,Michigan,48227,Central
227,CA-2016-163055,8/9/2016,8/16/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Furniture,Detroit,Michigan,48227,Central
228,CA-2016-163055,8/9/2016,8/16/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Office Supplies,Detroit,Michigan,48227,Central
229,US-2016-145436,2/28/2016,3/4/2016,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Furniture,Columbia,Tennessee,38401,South
230,US-2016-145436,2/28/2016,3/4/2016,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Furniture,Columbia,Tennessee,38401,South
231,US-2015-156216,9/13/2015,9/17/2015,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Office Supplies,Charlotte,North Carolina,28205,South
232,US-2018-100930,4/7/2018,4/12/2018,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Furniture,Tampa,Florida,33614,South
233,US-2018-100930,4/7/2018,4/12/2018,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Furniture,Tampa,Florida,33614,South
234,US-2018-100930,4/7/2018,4/12/2018,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Office Supplies,Tampa,Florida,33614,South
235,US-2018-100930,4/7/2018,4/12/2018,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Furniture,Tampa,Florida,33614,South
236,US-2018-100930,4/7/2018,4/12/2018,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Technology,Tampa,Florida,33614,South
237,CA-2018-160514,11/12/2018,11/16/2018,Standard Class,DB-13120,David Bremer,Corporate,United States,Office Supplies,Santa Clara,California,95051,West
238,CA-2017-157749,6/4/2017,6/9/2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Office Supplies,Chicago,Illinois,60610,Central
239,CA-2017-157749,6/4/2017,6/9/2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Furniture,Chicago,Illinois,60610,Central
240,CA-2017-157749,6/4/2017,6/9/2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Furniture,Chicago,Illinois,60610,Central
241,CA-2017-157749,6/4/2017,6/9/2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Technology,Chicago,Illinois,60610,Central
242,CA-2017-157749,6/4/2017,6/9/2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Furniture,Chicago,Illinois,60610,Central
243,CA-2017-157749,6/4/2017,6/9/2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Furniture,Chicago,Illinois,60610,Central
244,CA-2017-157749,6/4/2017,6/9/2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Office Supplies,Chicago,Illinois,60610,Central
245,CA-2015-131926,6/1/2015,6/6/2015,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Furniture,Lakeville,Minnesota,55044,Central
246,CA-2015-131926,6/1/2015,6/6/2015,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Office Supplies,Lakeville,Minnesota,55044,Central
247,CA-2015-131926,6/1/2015,6/6/2015,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Office Supplies,Lakeville,Minnesota,55044,Central
248,CA-2015-131926,6/1/2015,6/6/2015,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Office Supplies,Lakeville,Minnesota,55044,Central
249,CA-2015-131926,6/1/2015,6/6/2015,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Office Supplies,Lakeville,Minnesota,55044,Central
250,CA-2017-154739,12/10/2017,12/15/2017,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Furniture,San Francisco,California,94109,West
251,CA-2017-145625,9/11/2017,9/17/2017,Standard Class,KC-16540,Kelly Collister,Consumer,United States,Office Supplies,San Diego,California,92037,West
252,CA-2017-145625,9/11/2017,9/17/2017,Standard Class,KC-16540,Kelly Collister,Consumer,United States,Technology,San Diego,California,92037,West
253,CA-2017-146941,12/10/2017,12/13/2017,First Class,DL-13315,Delfina Latchford,Consumer,United States,Office Supplies,New York City,New York,10024,East
254,CA-2017-146941,12/10/2017,12/13/2017,First Class,DL-13315,Delfina Latchford,Consumer,United States,Office Supplies,New York City,New York,10024,East
255,US-2016-159982,11/28/2016,12/4/2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Furniture,Chicago,Illinois,60623,Central
256,US-2016-159982,11/28/2016,12/4/2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Office Supplies,Chicago,Illinois,60623,Central
257,US-2016-159982,11/28/2016,12/4/2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Office Supplies,Chicago,Illinois,60623,Central
258,US-2016-159982,11/28/2016,12/4/2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Technology,Chicago,Illinois,60623,Central
259,CA-2018-163139,12/1/2018,12/3/2018,Second Class,CC-12670,Craig Carreira,Consumer,United States,Technology,New York City,New York,10009,East
260,CA-2018-163139,12/1/2018,12/3/2018,Second Class,CC-12670,Craig Carreira,Consumer,United States,Office Supplies,New York City,New York,10009,East
261,CA-2018-163139,12/1/2018,12/3/2018,Second Class,CC-12670,Craig Carreira,Consumer,United States,Office Supplies,New York City,New York,10009,East
262,US-2018-155299,6/8/2018,6/12/2018,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Office Supplies,Pasadena,Texas,77506,Central
263,US-2015-106992,9/19/2015,9/21/2015,Second Class,SB-20290,Sean Braxton,Corporate,United States,Technology,Houston,Texas,77036,Central
264,US-2015-106992,9/19/2015,9/21/2015,Second Class,SB-20290,Sean Braxton,Corporate,United States,Technology,Houston,Texas,77036,Central
265,CA-2017-125318,6/6/2017,6/13/2017,Standard Class,RC-19825,Roy Collins,Consumer,United States,Technology,Chicago,Illinois,60610,Central
266,CA-2016-155040,11/10/2016,11/15/2016,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Technology,Brentwood,California,94513,West
267,CA-2018-136826,6/16/2018,6/20/2018,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Office Supplies,Chapel Hill,North Carolina,27514,South
268,CA-2017-111010,1/22/2017,1/28/2017,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Office Supplies,Morristown,New Jersey,7960,East
269,US-2018-145366,12/9/2018,12/13/2018,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Office Supplies,Cincinnati,Ohio,45231,East
270,US-2018-145366,12/9/2018,12/13/2018,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Office Supplies,Cincinnati,Ohio,45231,East
271,CA-2018-163979,12/28/2018,1/2/2019,Second Class,KH-16690,Kristen Hastings,Corporate,United States,Office Supplies,San Francisco,California,94110,West
272,CA-2016-155334,7/30/2016,7/31/2016,First Class,HA-14920,Helen Andreada,Consumer,United States,Technology,San Francisco,California,94109,West
273,CA-2016-155334,7/30/2016,7/31/2016,First Class,HA-14920,Helen Andreada,Consumer,United States,Furniture,San Francisco,California,94109,West
274,CA-2016-155334,7/30/2016,7/31/2016,First Class,HA-14920,Helen Andreada,Consumer,United States,Office Supplies,San Francisco,California,94109,West
275,CA-2018-118136,9/16/2018,9/17/2018,First Class,BB-10990,Barry Blumstein,Corporate,United States,Office Supplies,Inglewood,California,90301,West
276,CA-2018-118136,9/16/2018,9/17/2018,First Class,BB-10990,Barry Blumstein,Corporate,United States,Office Supplies,Inglewood,California,90301,West
277,CA-2018-132976,10/13/2018,10/17/2018,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Office Supplies,Philadelphia,Pennsylvania,19140,East
278,CA-2018-132976,10/13/2018,10/17/2018,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Office Supplies,Philadelphia,Pennsylvania,19140,East
279,CA-2018-132976,10/13/2018,10/17/2018,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Office Supplies,Philadelphia,Pennsylvania,19140,East
280,CA-2018-132976,10/13/2018,10/17/2018,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Office Supplies,Philadelphia,Pennsylvania,19140,East
281,US-2016-161991,9/26/2016,9/28/2016,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Office Supplies,Houston,Texas,77070,Central
282,US-2016-161991,9/26/2016,9/28/2016,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Technology,Houston,Texas,77070,Central
283,CA-2016-130890,11/2/2016,11/6/2016,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Furniture,Los Angeles,California,90004,West
284,CA-2016-130883,9/26/2016,10/2/2016,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Office Supplies,Portland,Oregon,97206,West
285,CA-2016-130883,9/26/2016,10/2/2016,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Technology,Portland,Oregon,97206,West
286,CA-2016-130883,9/26/2016,10/2/2016,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Office Supplies,Portland,Oregon,97206,West
287,CA-2017-112697,12/18/2017,12/20/2017,Second Class,AH-10195,Alan Haines,Corporate,United States,Office Supplies,Tamarac,Florida,33319,South
288,CA-2017-112697,12/18/2017,12/20/2017,Second Class,AH-10195,Alan Haines,Corporate,United States,Office Supplies,Tamarac,Florida,33319,South
289,CA-2017-112697,12/18/2017,12/20/2017,Second Class,AH-10195,Alan Haines,Corporate,United States,Office Supplies,Tamarac,Florida,33319,South
290,CA-2017-110772,11/20/2017,11/24/2017,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Office Supplies,Columbus,Ohio,43229,East
291,CA-2017-110772,11/20/2017,11/24/2017,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Office Supplies,Columbus,Ohio,43229,East
292,CA-2017-110772,11/20/2017,11/24/2017,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Technology,Columbus,Ohio,43229,East
293,CA-2017-110772,11/20/2017,11/24/2017,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Furniture,Columbus,Ohio,43229,East
294,CA-2015-111451,12/26/2015,12/28/2015,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Furniture,Colorado Springs,Colorado,80906,West
295,CA-2015-111451,12/26/2015,12/28/2015,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Furniture,Colorado Springs,Colorado,80906,West
296,CA-2015-111451,12/26/2015,12/28/2015,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Furniture,Colorado Springs,Colorado,80906,West
297,CA-2015-111451,12/26/2015,12/28/2015,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Office Supplies,Colorado Springs,Colorado,80906,West
298,CA-2015-111451,12/26/2015,12/28/2015,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Office Supplies,Colorado Springs,Colorado,80906,West
299,CA-2017-142545,10/28/2017,11/3/2017,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Office Supplies,Belleville,New Jersey,7109,East
300,CA-2017-142545,10/28/2017,11/3/2017,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Office Supplies,Belleville,New Jersey,7109,East
301,CA-2017-142545,10/28/2017,11/3/2017,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Office Supplies,Belleville,New Jersey,7109,East
302,CA-2017-142545,10/28/2017,11/3/2017,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Furniture,Belleville,New Jersey,7109,East
303,CA-2017-142545,10/28/2017,11/3/2017,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Office Supplies,Belleville,New Jersey,7109,East
304,US-2018-152380,11/19/2018,11/23/2018,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Furniture,Chicago,Illinois,60623,Central
305,CA-2016-144253,5/4/2016,5/9/2016,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Furniture,New York City,New York,10024,East
306,CA-2015-130960,12/30/2015,1/4/2016,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Office Supplies,Taylor,Michigan,48180,Central
307,CA-2015-111003,6/1/2015,6/6/2015,Standard Class,CR-12625,Corey Roper,Home Office,United States,Office Supplies,Lakewood,New Jersey,8701,East
308,CA-2015-111003,6/1/2015,6/6/2015,Standard Class,CR-12625,Corey Roper,Home Office,United States,Office Supplies,Lakewood,New Jersey,8701,East
309,CA-2018-126774,4/15/2018,4/17/2018,First Class,SH-20395,Shahid Hopkins,Consumer,United States,Office Supplies,Arlington,Virginia,22204,South
310,CA-2017-142902,9/12/2017,9/14/2017,Second Class,BP-11185,Ben Peterman,Corporate,United States,Furniture,Arvada,Colorado,80004,West
